epoch,loss,val_loss
26,0.01989217687625205,0.05377093107276356
27,0.019017823086709542,0.054855387143253054
28,0.01897026497780462,0.055475827252741944
29,0.017195286110363667,0.05375210334806098
30,0.01637322705751285,0.05368316792642947
31,0.0159343639178187,0.054976027236156855
0,1.8163262659311294,0.6143964408350385
1,0.5085695291310549,0.3651777657349248
2,0.3085612101368606,0.21522566848549962
3,0.19859449036978186,0.1495514156774056
4,0.1471240961588919,0.10988470710321399
5,0.11170803795661777,0.10122101412208612
6,0.09487219916190952,0.09123228604266466
7,0.08576789959147572,0.07697557411656893
8,0.07116286831535398,0.0726207389288451
9,0.06078412838815712,0.061903945293493016
10,0.05040246589918388,0.060760920667204975
11,0.04394677958078683,0.054836336038390956
12,0.03805093037890037,0.05453913225522958
13,0.03445091689072433,0.055336121793005094
14,0.0306047416326619,0.0508914294706519
15,0.02826656027464196,0.057976817381221894
16,0.026384421527516678,0.05308017968238631
17,0.023299349465116394,0.05136441363960751
18,0.021252407978055998,0.05227598006844767
19,0.01952078477978648,0.05627717409467648
20,0.01843542692952906,0.05399435606962147
21,0.017124301470030332,0.05494791447100314
22,0.0167007205770351,0.05451191134350605
23,0.014454665883575217,0.056455926754134744
24,0.014132856043754145,0.0561707287426453
25,0.013170969658172908,0.05835750250315124
26,0.01248777528417122,0.058745558335145644
27,0.011619507701352632,0.05655670834874565
28,0.010968478643735579,0.060243645421237
29,0.010559510607010452,0.06291521964825628
30,0.010089739283397648,0.05956978736491489
31,0.009491729004487751,0.06037878616104934
0,1.7072244574427604,0.5778940096497536
1,0.4331486850604415,0.31015019223463436
2,0.23237974840775133,0.1634875357705207
3,0.14960748430155218,0.12530339253712292
4,0.1094519695895724,0.0866793988903692
5,0.08923363941768184,0.079842901526958
6,0.07760542351240292,0.07622810371589563
7,0.07349282348621637,0.07445079091289812
8,0.061447200126945975,0.05998416292704334
9,0.052022578937816435,0.05730089883143005
10,0.043470641801541206,0.05630157954128813
11,0.03866682082161424,0.05233526690131869
12,0.03284715689663426,0.0517290174453096
13,0.029148605593720275,0.05317559575831348
14,0.026118915282982925,0.05092255369382949
15,0.023525211372907508,0.060881560091083205
16,0.020854156395143944,0.055269807223076665
17,0.01924504080973202,0.0552501609117901
18,0.016878241578762755,0.05201200966931079
19,0.015929171882813533,0.054245711896907196
20,0.014422112131185712,0.0620797680275253
21,0.01316946632669169,0.056984707982517965
22,0.01278567335254047,0.05699429785725006
23,0.011589245855277113,0.05897985167093267
24,0.010862535468419083,0.055205344391817394
25,0.009781598813179698,0.059588027425295065
26,0.009492239047243856,0.05792918291004483
27,0.00925118331737758,0.05995997391671928
28,0.008368893879865936,0.05969439738637899
29,0.007794627662198764,0.062366141414285196
30,0.007496382558139885,0.06328501227535
31,0.007057201845359032,0.06253576815159113
0,3.693425422668457,2.3713380841241367
1,1.4373851948976517,0.8656034006835511
2,0.7949338245987893,0.635207238034432
3,0.6242649165093899,0.49729784699947444
4,0.5292068985402584,0.42732178060411175
5,0.47290237644314764,0.3985490584225388
6,0.4257731424719095,0.3602376057000881
7,0.3936690022349358,0.3423115273563511
8,0.36550412175059316,0.2895591314534963
9,0.338975334957242,0.27559728207795514
10,0.3225675016492605,0.265984230653593
11,0.3073394673615694,0.2567926579874248
12,0.2931515761911869,0.2353083803848697
13,0.282744289830327,0.24425318648973113
14,0.27636470477283,0.2355371217241445
15,0.26887406648695467,0.22740816585642457
16,0.2633805645108223,0.2332534732655709
17,0.25756949217617514,0.2132594514152278
18,0.25472437098622325,0.21077016572897972
19,0.2482057337835431,0.21028379145739734
20,0.2438443367779255,0.20719104490048149
21,0.2420930899977684,0.20981567326786602
22,0.23975338576734065,0.2055150710092568
23,0.23540508023649453,0.2133529663826368
24,0.23466885790973901,0.2041365084687622
25,0.2313493749946356,0.19768978106185764
26,0.22786221910268067,0.19657871568301696
27,0.22392553310841323,0.19021024787894933
28,0.2249758341088891,0.19136613949855663
29,0.22111661549657582,0.19406570765666092
30,0.2188172193914652,0.1869435686440695
31,0.21521222879737614,0.1864275951748309
0,2.5336971579790117,1.1005689799785614
1,0.8305286067128181,0.5819873586297035
2,0.48126117563247683,0.33862894028425217
3,0.3148630559146404,0.23668323084712029
4,0.23003970158845186,0.17295773327350616
5,0.15959640787169338,0.11352832708507776
6,0.12115603783912957,0.09407112840563059
7,0.10029433242511004,0.0810883198864758
8,0.08627948805317283,0.0687825744971633
9,0.07294425865914672,0.06049154046922922
10,0.06213534947950393,0.05739877326413989
11,0.057431955959647896,0.05158647429198027
12,0.05108141930960119,0.04983074078336358
13,0.0474364780979231,0.04892109124921262
14,0.043591867501847445,0.04872954869642854
15,0.04180305592063814,0.04629107774235308
16,0.038725938733667135,0.049114941619336605
17,0.03719903859868646,0.04438447393476963
18,0.03557126421527937,0.04498287313617766
19,0.0328491130610928,0.04423256893642247
20,0.0320192191246897,0.04517316073179245
21,0.0308630405748263,0.04374479269608855
22,0.029496440437622368,0.04263823456130922
23,0.028145464723929762,0.043869911693036556
24,0.02776441212790087,0.04471493046730757
25,0.026169680879451335,0.04417955130338669
26,0.02577449878770858,0.04456675983965397
27,0.0245716663422063,0.04456806159578264
28,0.023930524196475744,0.04438734124414623
29,0.023094579339027404,0.044770596316084266
30,0.022693480262998493,0.04789860709570348
31,0.021872882244642823,0.04530921392142773
0,2.2792781418561936,0.8933575931283616
1,0.7437093119621276,0.5007860678987405
2,0.4453292283713818,0.2987338041521839
3,0.2937685290649533,0.22560056727571587
4,0.21053870164975524,0.15098448537059667
5,0.14719948610849679,0.11577576440326946
6,0.11432080515101552,0.1022314965724945
7,0.09343068256694824,0.0794654777830409
8,0.07795903316885233,0.06704990608790486
9,0.06483995623560622,0.06328011728131894
10,0.055785926097538324,0.054595449674375275
11,0.04743518857518211,0.05970261981806804
12,0.04135575379757211,0.05233031733287979
13,0.038081266155466434,0.05217356827762938
14,0.03362094725575298,0.05021228480738463
15,0.030547079942887648,0.04986022287576469
16,0.028107748745940627,0.05129506011906358
17,0.026303818115964533,0.049640810405163424
18,0.024014968121191485,0.05034810121833664
19,0.021947828120319174,0.049072372636844205
20,0.02067414087522775,0.04772694028683545
21,0.0196487291182857,0.04738458172254956
22,0.018137392645236106,0.04969915109350509
23,0.017314550816547127,0.05053260311791577
24,0.01654093377641402,0.05087589828931179
25,0.01540962191147264,0.049540520743610934
26,0.014874309992068447,0.05026229377259913
27,0.013810031624278053,0.05283154421245929
28,0.013499905779957772,0.05167142020672867
29,0.012676048239227385,0.05197043384319728
30,0.012549345824751071,0.05484335547716347
31,0.011706283660489135,0.05261969053253685
0,2.149494717657566,0.8588027927064404
1,0.7380775217413902,0.5232820684762345
2,0.4450364440828562,0.33333088208719625
3,0.3041690324023366,0.27476220800704565
4,0.2275286439396441,0.1722871540747967
5,0.1563202393837273,0.11484511090615361
6,0.121780910811387,0.11904603135339993
7,0.09623829691531137,0.08206526469631294
8,0.07851831563934684,0.0686932369605782
9,0.06330441591213458,0.061510729175253014
10,0.05249809455836658,0.05735466044741808
11,0.04520081766077783,0.05251952621740164
12,0.04000430765474448,0.053426667448786117
13,0.036204423801915256,0.05047958735184571
14,0.030473723152070305,0.050302639073625054
15,0.02751137143385131,0.04629450712314586
16,0.02532379641276202,0.05092532498013113
17,0.022737635355602834,0.05136886845851682
18,0.020867101147799987,0.05235100892401233
19,0.01888306155247483,0.05125437969553102
20,0.01803276942782395,0.050096604811776545
21,0.016227859763974267,0.050965092569282375
22,0.015237301423258031,0.050719451988787995
23,0.014371590260943777,0.054921900765183045
24,0.013503947017845349,0.05418171481680624
25,0.012760221167691271,0.06254868447473369
26,0.01205281519026903,0.05339724972997744
27,0.011333695486049691,0.05392273700575238
28,0.010578747801593636,0.0588233059598613
29,0.01004413754332927,0.05607171095523637
30,0.009762227965313286,0.059677048649677295
31,0.009203338897317736,0.060424652035088885
0,2.259646777033806,0.925191205764605
1,0.7824368917047978,0.6497887222727469
2,0.5181873360872269,0.3896878895557616
3,0.3339912629202008,0.2556655173582479
4,0.2510440868511796,0.20420888392639555
5,0.20070052061975002,0.19720629156251585
6,0.15841544054076076,0.1418148172049483
7,0.13440786226280033,0.13193923650571138
8,0.11439006127230823,0.111561437391422
9,0.09100658052624203,0.10001012174920602
10,0.07587388054979965,0.08326867781579494
11,0.06477026180556276,0.07980112071064385
12,0.05441998493124265,0.07549878565425222
13,0.048363361987634565,0.07532174582015877
14,0.04334236636239802,0.0719258173191843
15,0.038051170073013056,0.07283320001611286
16,0.033505165653390574,0.07352762825571554
17,0.02997775331572484,0.0733199756792631
18,0.02690850337097072,0.0746526030654257
19,0.02409876921196701,0.07685191749233353
20,0.02254388712835498,0.07487855837795852
21,0.019794877076739794,0.07807853911072016
22,0.01840829659418523,0.07938705920434196
23,0.016593468662958914,0.08444062939052246
24,0.015733217713073826,0.08263358047370575
25,0.01411841884970454,0.08641537993161147
26,0.013204189864714862,0.08540095946913169
27,0.012330340018423157,0.08725229007276622
28,0.011542854137340328,0.08799746744950449
29,0.01109231578964318,0.08809317068065986
30,0.009948545929040847,0.08904657793069674
31,0.009582475635308584,0.09138487388710838
0,3.743955658912659,2.273140198942544
1,1.4200222920179366,0.9185087594433107
2,0.8042112261652946,0.602245000948817
3,0.6075888240337372,0.4665309072898288
4,0.4877559875547886,0.3891694092232248
5,0.4109556614160538,0.32404129345964944
6,0.364141868814826,0.29615044316149647
7,0.33737319730222226,0.2866264977810546
8,0.31537071225047114,0.2522337207142611
9,0.29131696626544,0.24014693831805117
10,0.2787372056245804,0.2334668244202438
11,0.2630384192764759,0.22439403255040108
12,0.25505229498445986,0.21143016990420735
13,0.2469085262566805,0.2054202777196655
14,0.23983379800617693,0.19762854805644253
15,0.23233769607543944,0.2076969404336582
16,0.23019529190659524,0.19272453823815222
17,0.2238884045481682,0.19331505206677732
18,0.22046846708655357,0.18589193788868053
19,0.21683486762642862,0.18118380201405868
20,0.2134913971275091,0.1823703124039415
21,0.2114113504141569,0.1759472051886051
22,0.20571899051219225,0.17255027043029636
23,0.20508784253895282,0.1756116920006201
24,0.20439146988093854,0.17408479888987097
25,0.2002017977386713,0.17088582118352255
26,0.19804769414663315,0.16987975015773538
27,0.1958648799061775,0.16951814263010123
28,0.19508085785061122,0.1688260882475855
29,0.192446761213243,0.16793543590892177
30,0.1920748200491071,0.16263786933190086
31,0.18841206934303045,0.15927448103640143
0,2.7206319210529326,1.1535768481762019
1,0.8897203255295754,0.6453243436033435
2,0.5716623840034007,0.44106778761614923
3,0.3949742885157466,0.31152794814011076
4,0.29686366971582173,0.24657848477363586
5,0.2465254908874631,0.21813674443873807
6,0.21597386673092842,0.22235465071339539
7,0.19326140127331018,0.16781602247654775
8,0.16902179327607156,0.15528841399998397
9,0.14730691274628044,0.13042997320493063
10,0.1204816283620894,0.10119436027223773
11,0.09930113207176328,0.08808456663636194
12,0.08315841014357284,0.07403534579844702
13,0.07240832469589077,0.06571767329552652
14,0.06409721182705834,0.06315806433249951
15,0.05936356479255483,0.057883862722240866
16,0.053102521539665756,0.056126551914721046
17,0.049963474297430366,0.05227268423969948
18,0.04629930250672624,0.05054243424942034
19,0.04424684252589941,0.050264657808633574
20,0.040969170808792116,0.04792628953268069
21,0.039206218576524406,0.04809666961030437
22,0.038230747804977,0.04688222606051289
23,0.03542630256386474,0.04668594803468288
24,0.03508647864824161,0.04805022539806168
25,0.0335200597117655,0.04549956684218677
26,0.03204652249533683,0.047649987990626634
27,0.03141965560615063,0.04678595545807734
28,0.029479481196962296,0.04496795662117671
29,0.02875165362562984,0.04551536045721723
30,0.027820897948462518,0.04686926413273466
31,0.027093008880503474,0.04537049859114315
0,2.478770076036453,1.0088937845426735
1,0.8429033743739128,0.6882996009797165
2,0.5805625025331974,0.4317674424844919
3,0.3836947236061096,0.3093497736552327
4,0.2913151848241687,0.2546203686404474
5,0.24268002511560918,0.225179869151607
6,0.21266824241727592,0.18264153658114757
7,0.1868100597858429,0.17195275972798926
8,0.16194550713617353,0.15151413347303253
9,0.13319244536012412,0.11884306491035776
10,0.1118261219651904,0.10788785326726658
11,0.09723029082419817,0.0949545348274339
12,0.08503496810630895,0.08910522972492828
13,0.07455815494456329,0.08430445340183593
14,0.06838935466459953,0.07727102838533441
15,0.06261954463477014,0.07578801429763282
16,0.0563914957466186,0.0733408782746374
17,0.05151698756264523,0.07150062909445812
18,0.04803345250058919,0.06757265547501672
19,0.044563208943931384,0.06831024066381848
20,0.04145019759659772,0.06434106199243635
21,0.039312247703783214,0.06531506694622875
22,0.0364509210321703,0.06382906480701929
23,0.03437073193723336,0.06767546969283487
24,0.03265634199944907,0.06651945204771671
25,0.030313577230699593,0.06534423768213114
26,0.02903880703925097,0.06382799341352945
27,0.027783435750199714,0.06597377845306987
28,0.02633507577108685,0.06339614726987082
29,0.02497096932225395,0.0643724035663703
30,0.02365835963623249,0.06531793383747032
31,0.022691490888653788,0.06648276873009722
0,2.3694693210721014,0.9917991447597432
1,0.8357548451721668,0.6720985441842346
2,0.5667427404522896,0.4584479856144118
3,0.40607066386938095,0.3403013846730492
4,0.3177527060881257,0.26989340348451896
5,0.25826942013204096,0.22779523731517196
6,0.21887501202523707,0.20352573562684526
7,0.18938431385159493,0.16908710234626168
8,0.1653620914593339,0.15172687566329932
9,0.14039328772574663,0.1380944240241933
10,0.11431067678891123,0.10951945780468582
11,0.09314874022081494,0.09841620506962719
12,0.08183747536316514,0.08675043992775641
13,0.07004111995734275,0.08593339835469788
14,0.06422278932761401,0.08065329670224516
15,0.05729379262309522,0.07903380989408791
16,0.052092435384169224,0.07630610150012059
17,0.048649313817732034,0.07379896323856841
18,0.04318477411428467,0.07585440603958098
19,0.040467265898827466,0.07242867376910922
20,0.036822245463728906,0.0739898280455516
21,0.034573528214357795,0.07616800642930545
22,0.03187880269996822,0.0722891006022382
23,0.02972302663186565,0.07589443088383288
24,0.02798973211925477,0.07356424409733493
25,0.026220147958490998,0.07863487338883465
26,0.024835937950760126,0.07517830304135403
27,0.022852780231274666,0.07505077476808782
28,0.02202346044452861,0.07408901855442479
29,0.020041824880521746,0.07487100172253508
30,0.019905802452936768,0.07351140575696426
31,0.01842486753105186,0.07648530865781272
0,2.2762625526189804,0.9998795964054226
1,0.8277875420451164,0.6827645080605733
2,0.5807232097387314,0.44780306238489054
3,0.3798117122352123,0.3188535996933573
4,0.29405725210905076,0.27020799646672516
5,0.24854403057694435,0.2234349292885397
6,0.21916436801850797,0.21778741101014246
7,0.19598692267760634,0.20789918994780668
8,0.15853747664391996,0.14594686954599065
9,0.12732077267114073,0.1212144033810527
10,0.10393148146662862,0.1109397138209687
11,0.08934597280388698,0.10254570142817251
12,0.07733670440036804,0.0984539988268282
13,0.0673616789765656,0.08970704428928415
14,0.05976970172394067,0.07977846808654745
15,0.054476924976333975,0.08041164777481678
16,0.047661887181922796,0.08632029175143881
17,0.04256856678705662,0.08213188881726609
18,0.038767957737261896,0.08056148307532379
19,0.03454004500294104,0.08155031056748223
20,0.031710095285438,0.08290765310839279
21,0.02913171960809268,0.08476223391816788
22,0.02645632855949225,0.08467886772813256
23,0.0241762754463125,0.08785176742629906
24,0.023157184118404985,0.08675424491929025
25,0.02127602410269901,0.09026971528517831
26,0.01917509111366235,0.09119372702750964
27,0.017927977154031396,0.0914817756137897
28,0.016748353127157316,0.0932232012914628
29,0.015889683775720188,0.09679054430465109
30,0.015048356420709752,0.09469586217526307
31,0.01377448670216836,0.09595341296847333
0,3.5574755449295044,2.1987957791848616
1,1.429823486328125,0.916969854107573
2,0.8992800053358078,0.762576251975761
3,0.8028452088832855,0.6868179605519475
4,0.743306900382042,0.6191607746949865
5,0.6935873437523842,0.5729930744437147
6,0.6653976769149303,0.5607720512496538
7,0.6415591071248055,0.5552834388145731
8,0.6024479638934136,0.5277632852970076
9,0.5777507469952107,0.4856500045573416
10,0.5432306450605392,0.45836776445719823
11,0.5192452355474234,0.4915824908732383
12,0.49532427732646467,0.4103218757293441
13,0.47799322821199897,0.412768824903433
14,0.4668180504441261,0.3976130563119226
15,0.45536071687936786,0.3757365049163172
16,0.4406037032008171,0.36844883606699874
17,0.4276364499777556,0.3499801909504843
18,0.4143179074674845,0.36942756348405004
19,0.41010864306986333,0.3391090114254597
20,0.3951076518893242,0.3264793567667323
21,0.38428242880105973,0.3243970011384034
22,0.375562098518014,0.30770998232620805
23,0.36836938336491587,0.31086088877078916
24,0.36097846300899983,0.3010156120150542
25,0.3525572610422969,0.3074798640017667
26,0.3484439863860607,0.2837921048491454
27,0.3418113979846239,0.28896626417548205
28,0.3321171282231808,0.2857385589317842
29,0.33680200520157816,0.27499178036554783
30,0.32719250965863467,0.2694932926169112
31,0.32462503731995823,0.2710756636109234
0,2.2281011679172518,0.911490451003506
1,0.7088467007875443,0.4925114652798878
2,0.4571971105933189,0.32695546869915054
3,0.34405342447012666,0.25980686418001087
4,0.2713214415162802,0.1940340441477744
5,0.21038259227201342,0.1668580682384028
6,0.17846477460861207,0.13084980992298897
7,0.15295825641974806,0.12165740970135724
8,0.12822611993737518,0.09644110686304164
9,0.10734536911733449,0.08771002798097757
10,0.09369806105084717,0.07940042889155292
11,0.08474273270368576,0.07687209051921655
12,0.07531462779082358,0.06901994806664119
13,0.07103770371340215,0.068703465364657
14,0.06457419023290277,0.06395748814111923
15,0.06115564461890608,0.06352687865124698
16,0.05736460138205439,0.05889585090190543
17,0.05422062619659118,0.05695853081697992
18,0.051821579984156416,0.055188196282292795
19,0.04939426899561659,0.054818959752120915
20,0.046962143669836226,0.05541595221493254
21,0.04592194921593182,0.05428898015302989
22,0.04353074416378513,0.05344978142607014
23,0.04180353886843659,0.05337318635827773
24,0.04054127477435395,0.05175186712990411
25,0.039665295354439876,0.05354050712281243
26,0.037716414461960085,0.052084932915278985
27,0.036171717257238924,0.05320703628554137
28,0.035940465744002725,0.05354975425170665
29,0.03445568827982061,0.05427083583293614
30,0.034046959301456806,0.05110175404465792
31,0.032362248842197,0.05287281201990066
0,1.9099391755461692,0.718752335027321
1,0.5845160625427961,0.38511569100556914
2,0.36188383734226226,0.25224605018330604
3,0.2506365299709141,0.18332379168456361
4,0.18314897850900888,0.14205344339314196
5,0.14312165549769998,0.10556731743296396
6,0.1169430288663134,0.09431369410654933
7,0.10827290409430862,0.10154845823639447
8,0.09064807878434658,0.09119142768616528
9,0.07740102588944137,0.06767645461350372
10,0.06665087742358446,0.0665204287727469
11,0.057934403928229586,0.07009642559689344
12,0.05208278110250831,0.06023636547867785
13,0.046935541845858096,0.058649168393968304
14,0.04289670740347356,0.05531750732322329
15,0.03945533687248826,0.05544792435986479
16,0.03699693847913295,0.054605507305295196
17,0.03414559833006933,0.05095558234864903
18,0.03175596043281257,0.0517574101225617
19,0.029260371887590737,0.05381915176805762
20,0.027829521629959345,0.05032781492342654
21,0.026338319175178183,0.05330985157760148
22,0.024623391238041224,0.054951348777898805
23,0.024079588759981563,0.05392139859727978
24,0.021920726818963884,0.0534950060712308
25,0.02197294412367046,0.0520552801793998
26,0.020221039392519742,0.05281977183425549
27,0.019210010692942887,0.05498181262735239
28,0.018378485215362162,0.05466806390850815
29,0.01758384938398376,0.05544156066535674
30,0.01677771020308137,0.055354501998301636
31,0.016279724145540967,0.05803260685703189
0,1.7497214213609695,0.6350463107999561
1,0.4944474353939295,0.3127069451670716
2,0.28679146591573956,0.1900366035986144
3,0.18656696228310465,0.14528917624590065
4,0.1370446879081428,0.12832582294632436
5,0.11316734865680336,0.09942112634764448
6,0.09452293723123148,0.08465934972091738
7,0.08286732977302745,0.07189489877156095
8,0.07295979110512417,0.07277674553433808
9,0.0590418202446308,0.06339157820827719
10,0.05230980034498498,0.06453785487676258
11,0.04500360132066999,0.057655668977501476
12,0.03919184051686898,0.05424914846108073
13,0.03473086041084025,0.05334751642700555
14,0.031482196796656356,0.05574534655265186
15,0.027723318602329527,0.05582979275202899
16,0.025472321157547412,0.05239657092816341
17,0.023668027655541664,0.05411999236491526
18,0.02124248902547697,0.05304940424350478
19,0.019487710915826028,0.053524686837295075
20,0.018188880372108543,0.05279761415136897
21,0.016868073589259437,0.05462270775350971
22,0.015247905370262743,0.05661736842144597
23,0.01517788485746496,0.05545866224089518
24,0.013575819759058505,0.05790253391578084
25,0.013006882411646074,0.05779824523143393
26,0.012318293062853626,0.05684756884046716
27,0.012155728372752491,0.05867968641576313
28,0.011105798938743647,0.05895088593751254
29,0.010392422464472474,0.058587627265579215
30,0.0100960706412734,0.06334897002695017
31,0.009391563850444071,0.059646386128713376
0,1.6648777354061604,0.5537710802525467
1,0.4314406459517777,0.2823535932949118
2,0.2362338987439871,0.17070372340965467
3,0.15173092501610516,0.1087827939948927
4,0.11436022471822799,0.088028686526029
5,0.0922896371576935,0.083077250245195
6,0.0782755040768534,0.0687103535108438
7,0.07198130549862981,0.06375843227125597
8,0.0620057241152972,0.05902465798469804
9,0.0517407898157835,0.05691320379698499
10,0.043617472168058155,0.04998915139624297
11,0.03755251809861511,0.0496285101071031
12,0.03391185999941081,0.049612325263319546
13,0.029534449514467268,0.048276015636405094
14,0.025982357295230032,0.05120474703255154
15,0.023397765777073802,0.052793125743451325
16,0.020897839590907095,0.05167429049655518
17,0.01865910040331073,0.04912530458059864
18,0.017014966535847633,0.054385731239681656
19,0.015915259247180076,0.05257718117741818
20,0.0137381677092053,0.05158208740207966
21,0.013408639840781689,0.05437677973730964
22,0.012109207142377272,0.05408050827142121
23,0.011895091860787943,0.055058976191849934
24,0.01071061526122503,0.05584125715167133
25,0.010064536975231022,0.05316366007701951
26,0.009154838001239113,0.0532155030524632
27,0.009158698965678922,0.056640448607890005
28,0.008141353978426196,0.061029962138668105
29,0.007877560224733316,0.057849814031681907
30,0.00776821581996046,0.05852758460225032
31,0.00712063874443993,0.060366974044475497
0,3.7547062940597535,2.364835456784961
1,1.4243808972239493,0.9068372147177071
2,0.8284447090625763,0.6713550651048775
3,0.6750084918737411,0.542957934163372
4,0.5771385892927646,0.45734202417527664
5,0.5213179407119751,0.4115447848109725
6,0.4657778791487217,0.3738131601494538
7,0.43500961634516716,0.3392741296355522
8,0.3913060306161642,0.33228245013495655
9,0.36412464317679405,0.30158913234252616
10,0.3434385262653232,0.2832137773866239
11,0.325311983153224,0.26707430439952984
12,0.3118226925134659,0.27959938066593115
13,0.29885151783376934,0.24737185520538385
14,0.29511984734237195,0.25435756193184705
15,0.2878453745692968,0.2419098078834344
16,0.279767043530941,0.23989297523631814
17,0.2759141394495964,0.23532759729873073
18,0.2694991538375616,0.22474730582464308
19,0.26637539473176003,0.2230432228210303
20,0.2613665489926934,0.2177405989811781
21,0.2585021467879415,0.22397493467691276
22,0.2551737609654665,0.2149699354393882
23,0.25135142805427313,0.21125275276092267
24,0.24959000518918037,0.2107014726099267
25,0.24842358878254892,0.21163137121353584
26,0.24314710035920142,0.21080943926644374
27,0.24188895923644305,0.20177157707589508
28,0.2394311181679368,0.20904933678190654
29,0.23766438787430524,0.20520381034037588
30,0.233516606323421,0.20350324725018773
31,0.23481967105716467,0.1938086137885139
0,2.500380889058113,1.1174431981380322
1,0.8357861215472221,0.6000775246580771
2,0.4718883300572634,0.32567308978600934
3,0.29793799297511575,0.23223396495354076
4,0.22473131042718889,0.1996388983381681
5,0.1595021046269685,0.13430392845295186
6,0.11961022406630219,0.10277103714275458
7,0.10200205686548725,0.08016878234083988
8,0.08829096255078912,0.06805595977247254
9,0.07481994687975384,0.06614917905400854
10,0.06498841211525723,0.0581776901063594
11,0.05832363987481221,0.05650003982538527
12,0.053563233673805374,0.0533966524064664
13,0.048539715802297,0.04965889239914654
14,0.04374915565527044,0.04874947398500748
15,0.041985273847240025,0.04850605662819768
16,0.03896116333408281,0.04488324411675211
17,0.037231617676472525,0.04570539792891869
18,0.03491651469195495,0.04604770705750412
19,0.03272695766133256,0.045026704969177066
20,0.031627223736286396,0.04597656844445497
21,0.029841877032245976,0.0459137862809926
22,0.02870163764699828,0.0443261652522959
23,0.027644049222173634,0.046875733666676134
24,0.027053741570300188,0.04409624358315852
25,0.025865815209763242,0.04664579495279626
26,0.02490188738197321,0.04746576892750815
27,0.023921276261040476,0.04696276195131797
28,0.023087718374852555,0.04768978024655876
29,0.022063776725000935,0.04665736079000491
30,0.022607517441676463,0.044644072851982
31,0.021280426802579314,0.04782584387316438
0,2.1791829853057862,0.8936944775974628
1,0.7507252507209777,0.5470250548161182
2,0.42933737955987455,0.29781727176351647
3,0.28046403505653145,0.20004224297926598
4,0.18617900108546018,0.13658576693731486
5,0.1331296133697033,0.1088719962798443
6,0.10383474468672647,0.09828317199171203
7,0.085362346930895,0.08037378093630997
8,0.07348994890972972,0.06314361719894655
9,0.05976674438500777,0.060942484261756094
10,0.05186207699996885,0.05558311292498382
11,0.04556800316949375,0.052382085019165706
12,0.041891847996041176,0.05354356422405882
13,0.03665463633975014,0.04915830295571347
14,0.03309714690159308,0.04903972625886042
15,0.030752265787799844,0.0470706813421446
16,0.027788770624814788,0.050434938004029164
17,0.026047782173147425,0.047265093497087046
18,0.024209341917536223,0.046778664976051175
19,0.021647383443458238,0.0503908516051843
20,0.021175386369111947,0.04671222796452414
21,0.01924865631927969,0.04641094358311486
22,0.018732763417094248,0.0494326594871344
23,0.017177669565004182,0.052183597450403824
24,0.01640695795924694,0.049283470670433385
25,0.015692032149541773,0.05098425957191851
26,0.01480930564353912,0.04997056270997549
27,0.014056633371670613,0.0518349495898817
28,0.013452748030391376,0.04850433691567981
29,0.012818732542298676,0.051442555123075995
30,0.012198395454174716,0.05179704257968775
31,0.01151147029871936,0.049750386370518776
0,2.156597426533699,0.847377837935755
1,0.7301040565371514,0.5480208722643616
2,0.44825614196062086,0.3178329040442616
3,0.3021177954524755,0.2671204362649563
4,0.22049198201671244,0.1668882855822232
5,0.16672122491896152,0.13464055519766552
6,0.12829518761485814,0.10245524393009746
7,0.10720063065737485,0.0969334212863002
8,0.08777180428430438,0.08479631141074433
9,0.0715774551499635,0.07025188974235669
10,0.059989102076739076,0.06295594041166473
11,0.05146571228653193,0.05872602066533132
12,0.04486569252889604,0.05638822640700281
13,0.03879771465994418,0.055400925380570336
14,0.034490826487075535,0.05539386869554431
15,0.03217692139651626,0.05394167941802543
16,0.02750470269890502,0.04971121376272568
17,0.02503928080480546,0.05256481918945047
18,0.023104637540178375,0.050024127980216965
19,0.021056002146797256,0.052447111399705745
20,0.019304658327251673,0.050706860570868185
21,0.01755825536395423,0.05261792164018824
22,0.016644285693764686,0.052499421302629405
23,0.0155544178285636,0.053671305660497055
24,0.014356438762275502,0.053502677662744504
25,0.013456741504720413,0.05438963805656295
26,0.012651422463706695,0.0543767783775433
27,0.011554932075028774,0.05490702606953126
28,0.011293225405388511,0.057666721161116256
29,0.010270566276914906,0.05823998035447411
30,0.010036887864524034,0.060030438613977805
31,0.00924520374101121,0.059253494363001064
0,2.1701669701337813,0.8797034283807456
1,0.7587869932055473,0.6344235176143568
2,0.5152616972774268,0.3619183327787179
3,0.32113532102108,0.26817684706823885
4,0.24490631185192616,0.20546834481772314
5,0.19829300052300095,0.14259351457446073
6,0.15426618519145996,0.12577490103700437
7,0.1282221613342408,0.10866802462861558
8,0.10549737753905356,0.09551748017634241
9,0.08212738207424991,0.08355732000440605
10,0.06969521940196864,0.07044137273876627
11,0.056527047912124546,0.06565803291722516
12,0.04949453020747751,0.06222474113999566
13,0.04366997483189334,0.0631506929851391
14,0.0372508843789401,0.05683033277611595
15,0.032987858923341266,0.0594172450090366
16,0.029586498414864763,0.05877112656493078
17,0.026304458677957884,0.05595306705775832
18,0.02270222485904378,0.061383123178619985
19,0.02152900007872813,0.06018359111698945
20,0.019148024269379674,0.06013951516009806
21,0.018277184000820852,0.061383218897029385
22,0.01622070674634597,0.06078063264827837
